cpu_used,cpu_requested,time,pod_count,memory_used,seconds,throughput
0.026399066820020883,3.5,2023-01-19 18:04:55,4,752600.0887518586,0,0
0.032109977055498264,3.5,2023-01-19 18:05:05,4,1877998.3886421064,10,0
0.06625264577261981,2.5,2023-01-19 18:05:15,4,2898404.453674565,20,0.39999999999999997
0.4275002322542741,2.5,2023-01-19 18:05:25,4,6199406.275513046,30,0.8666666666666667
1.0241249735309832,2.5,2023-01-19 18:05:35,4,11808737.436153516,40,0.7333333333333333
1.1795808433643467,2.5,2023-01-19 18:05:45,4,12596117.638130505,50,1.3333333333333333
0.5103670776917917,2.5,2023-01-19 18:05:55,4,4987373.846062019,60,1.732755748083972
2.7132429715542488,2.5,2023-01-19 18:06:05,4,4964964.508844728,70,1.1333333333333333
3.0226201272720874,6,2023-01-19 18:06:15,7,4907707.241529509,80,1.7333333333333334
3.2872826423514097,6,2023-01-19 18:06:25,7,6874042.4000215065,90,2.733333333333333
3.761622220797807,6,2023-01-19 18:06:35,7,12365766.406081991,100,3.732089303565478
4.38164458889775,9.5,2023-01-19 18:06:45,8,24926651.490799107,110,3.2
5.062125372955092,9.5,2023-01-19 18:06:55,8,33466598.76994654,120,3.5999999999999996
5.804466395361392,9.5,2023-01-19 18:07:05,8,32365896.199252702,130,3.2
6.340193298405222,13,2023-01-19 18:07:15,12,30071021.471577965,140,1.8662934079850695
