cpu_used,cpu_requested,time,pod_count,memory_used,seconds,throughput
0.004391569299609982,2.5,2023-01-17 18:35:12,4,804047.9962614498,0,0
0.030316347792099466,2.5,2023-01-17 18:35:22,4,682426.7916013483,10,0.06666666666666667
0.22200440191715376,2.5,2023-01-17 18:35:32,4,5052605.150588424,20,0.3333333333333333
0.6055571590144471,2.5,2023-01-17 18:35:42,4,9766998.146177534,30,0.39999999999999997
0.6992321298389881,2.5,2023-01-17 18:35:52,4,10305323.809560927,40,0.8666666666666667
0.7573740247403061,2.5,2023-01-17 18:36:02,4,8046882.305093775,50,0.6666666666666666
0.8933884184233171,7.5,2023-01-17 18:36:12,4,4742477.569549594,60,1.1333333333333333
2.197960752793751,7.5,2023-01-17 18:36:22,4,7874232.933151627,70,1.4
2.19917775034572,7.5,2023-01-17 18:36:32,4,5188641.887281455,80,1.6
1.4545953088005399,7.5,2023-01-17 18:36:42,11,4418615.833999542,90,1.6666666666666665
2.7182488667855917,7.5,2023-01-17 18:36:52,11,7835699.020633957,100,1.9333333333333331
3.9670485664344812,7.5,2023-01-17 18:37:02,11,20871128.293804534,110,1.6666666666666665
4.140123413751559,12,2023-01-17 18:37:12,17,21151865.606361922,120,1.8666666666666667
