,Unnamed: 0,workload_type,workload_size,Workload TPT,Average Workload TPT,Average FET,Average CT,C_CPU,C_RAM,C_disk_read,C_disk_write,C_network_recieve,C_network_transmit,pod_cpu_aeneas_function,pod_cpu_functions_all,pod_cpu_mosquitto_broker,pod_cpu_mosquitto_connector_aeneas,pod_cpu_mosquitto_connector_tocloud
0,0.0,15_WITHOUT_CONF,15,578,38.53333333333333,4.668633333333333,33.8647,21.499999999990308,35.74691030018934,2609.303703703704,306744.88888888893,0,577.3654756952456,0.2284071942499806,0.2394581819678944,0.002038193889853,0.0551139404125046,0.0274206852774415
1,,5_namespace_WITHOUT_CONF,5,76,15.2,4.6176200000000005,10.58238,0.5447278077732306,1188384768,1200.2104151512249,31437.695444589644,122431.65714618776,150067.90166303993,0.30448472176962293,0.3204021110456288,0.0031932980643258786,0.25189500702799866,0.026509122425249713
