,user,intime,outtime,aeneas,tocloud,TPT,FET,CT
1,2,2022-08-31 14:36:32.512,2022-08-31 14:36:38.017,4.535,0.0392,5,4.5742,0.42579999999999973
4,5,2022-08-31 14:36:32.542,2022-08-31 14:36:43.209,4.509,0.0415,10,4.5505,5.4495
3,4,2022-08-31 14:36:32.525,2022-08-31 14:36:48.277,4.583,0.0400,15,4.623,10.376999999999999
2,3,2022-08-31 14:36:32.519,2022-08-31 14:36:53.462,4.536,0.0404,20,4.5764,15.4236
0,1,2022-08-31 14:36:32.506,2022-08-31 14:36:59.383,4.725,0.0390,26,4.763999999999999,21.236
