,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-27 07:23:51.285619,2022-12-27 07:23:57.023,5.6753,0.0610,5,5.7363,-0.7363,5_5_k8s_k8s
1,2022-12-27 07:23:52.499667,2022-12-27 07:24:00.286,7.7429,0.0369,7,7.7798,-0.7797999999999998,5_5_k8s_k8s
2,2022-12-27 07:23:55.521713,2022-12-27 07:24:02.702,7.1288,0.0463,7,7.1751,-0.1750999999999996,5_5_k8s_k8s
3,2022-12-27 07:24:02.333325,2022-12-27 07:24:06.888,4.5003,0.0400,4,4.5403,-0.5403000000000002,5_5_k8s_k8s
4,2022-12-27 07:24:10.052865,2022-12-27 07:24:14.337,4.2403,0.0388,4,4.279100000000001,-0.27910000000000057,5_5_k8s_k8s
