,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-06 09:16:01.087824,2022-12-06 09:16:11.019, 7.903,0.0427,9,7.9456999999999995,1.0543000000000005,5_5_async_k8s_hpa_only
1,2022-12-06 09:16:01.097562,2022-12-06 09:16:18.007, 10.00,0.0381,16,10.0381,5.9619,5_5_async_k8s_hpa_only
2,2022-12-06 09:16:01.100659,2022-12-06 09:16:18.370, 10.01,0.0446,17,10.0546,6.945399999999999,5_5_async_k8s_hpa_only
3,2022-12-06 09:16:01.104215,2022-12-06 09:16:18.411, 10.00,0.0363,17,10.0363,6.963699999999999,5_5_async_k8s_hpa_only
4,2022-12-06 09:16:01.107793,2022-12-06 09:16:20.291, 10.01,0.0408,19,10.0508,8.9492,5_5_async_k8s_hpa_only
