,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-27 06:41:52.346934,2022-12-27 06:41:57.671,5.2625,0.0372,5,5.2997000000000005,-0.2997000000000005,5_5_k8s_k8s
1,2022-12-27 06:41:54.249850,2022-12-27 06:42:00.091,5.7811,0.0363,5,5.8174,-0.8174000000000001,5_5_k8s_k8s
