,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-06 09:24:56.541803,2022-12-06 09:25:11.577, 10.00,0.0354,15,10.0354,4.964600000000001,5_5_async_k8s_hpa_only
1,2022-12-06 09:24:56.551170,2022-12-06 09:25:12.224, 10.00,0.0385,15,10.0385,4.961499999999999,5_5_async_k8s_hpa_only
2,2022-12-06 09:24:56.554309,2022-12-06 09:25:12.340, 10.00,0.0365,15,10.0365,4.9635,5_5_async_k8s_hpa_only
3,2022-12-06 09:24:56.557845,2022-12-06 09:25:12.380, 10.01,0.0367,15,10.0467,4.9533000000000005,5_5_async_k8s_hpa_only
4,2022-12-06 09:24:56.561356,2022-12-06 09:25:16.185, 10.01,0.0524,19,10.0624,8.9376,5_5_async_k8s_hpa_only
