,user,intime,outtime,aeneas,tocloud,TPT,FET,CT
1,2,2022-08-31 13:16:14.320,2022-08-31 13:16:19.858,4.566,0.0400,5,4.606,0.39400000000000013
0,1,2022-08-31 13:16:14.314,2022-08-31 13:16:24.538,4.484,0.0406,10,4.5246,5.4754
