,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-06 07:16:16.039690,2022-12-06 07:16:22.123,4.1125,0.0369,6,4.1494,1.8506,5_5_k8s_hpa_only
1,2022-12-06 07:16:16.050618,2022-12-06 07:16:27.609,4.1160,0.0343,11,4.1503,6.8497,5_5_k8s_hpa_only
2,2022-12-06 07:16:16.054343,2022-12-06 07:16:32.359,4.1434,0.0807,16,4.2241,11.7759,5_5_k8s_hpa_only
3,2022-12-06 07:16:16.057899,2022-12-06 07:16:36.904,4.3409,0.0359,20,4.3768,15.6232,5_5_k8s_hpa_only
4,2022-12-06 07:16:16.061379,2022-12-06 07:16:41.488,4.1108,0.0393,25,4.1501,20.849899999999998,5_5_k8s_hpa_only
