,user,intime,outtime,aeneas,tocloud,TPT,FET,CT
0,1,2022-08-31 14:28:37.712,2022-08-31 14:28:42.624,4.559,0.0447,4,4.6037,-0.6036999999999999
1,2,2022-08-31 14:28:37.718,2022-08-31 14:28:48.313,4.542,0.0437,10,4.5857,5.4143
