,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-26 11:32:13.103448,2022-12-26 11:32:36.083,9.5200,0.0379,22,9.5579,12.4421,5_5_keda_rps
1,2022-12-26 11:32:18.738037,2022-12-26 11:32:36.378,9.7372,0.0559,17,9.793099999999999,7.206900000000001,5_5_keda_rps
2,2022-12-26 11:32:21.923577,2022-12-26 11:32:36.398,9.7521,0.0412,14,9.7933,4.2067,5_5_keda_rps
