,intime,outtime,aeneas,tocloud,TPT,FET,Waiting time,scenario
0,2022-12-06 07:24:59.834040,2022-12-06 07:25:05.343,4.2081,0.0407,5,4.2488,0.7511999999999999,5_5_k8s_hpa_only
1,2022-12-06 07:24:59.845241,2022-12-06 07:25:10.238,4.1558,0.0362,10,4.192,5.808,5_5_k8s_hpa_only
2,2022-12-06 07:24:59.849020,2022-12-06 07:25:14.917,4.1863,0.0480,15,4.2343,10.765699999999999,5_5_k8s_hpa_only
3,2022-12-06 07:24:59.852637,2022-12-06 07:25:19.436,4.1041,0.0365,19,4.1406,14.8594,5_5_k8s_hpa_only
4,2022-12-06 07:24:59.856297,2022-12-06 07:25:25.045,4.1878,0.0329,25,4.2207,20.7793,5_5_k8s_hpa_only
