,user,intime,outtime,aeneas,tocloud,TPT,FET,CT
0,1,2022-09-02 09:45:59.459,2022-09-02 09:46:05.040, 4.98,0.0368,5,5.016800000000001,-0.016800000000000814
1,2,2022-09-02 09:45:59.464,2022-09-02 09:46:05.972, 5.35,0.1824,6,5.5324,0.4676
2,3,2022-09-02 09:45:59.471,2022-09-02 09:46:06.407, 5.40,0.0424,6,5.4424,0.5575999999999999
3,4,2022-09-02 09:45:59.477,2022-09-02 09:46:09.972, 4.87,0.0444,10,4.9144000000000005,5.0855999999999995
4,5,2022-09-02 09:45:59.484,2022-09-02 09:46:11.109, 4.87,0.0338,11,4.9038,6.0962
