,user,intime,outtime,aeneas,tocloud,TPT,FET,CT
0,1,2022-09-01 13:55:16.388,2022-09-01 13:55:21.709, 4.71,0.0377,5,4.7477,0.25229999999999997
1,2,2022-09-01 13:55:16.394,2022-09-01 13:55:26.420, 4.53,0.0403,10,4.5703000000000005,5.4296999999999995
2,3,2022-09-01 13:55:16.401,2022-09-01 13:55:31.332, 4.73,0.0415,14,4.7715000000000005,9.2285
