workload_type,workload_size,Workload TPT,Average Workload TPT,Average FET,Average CT,C_CPU,C_RAM,C_disk_read,C_disk_write,C_network_recieve,C_network_transmit,pod_cpu_aeneas_function,pod_cpu_functions_all,pod_cpu_mosquitto_broker,pod_cpu_mosquitto_connector_aeneas,pod_cpu_mosquitto_connector_tocloud
30_namespace_no_conf,30,2299,76.63333333333334,4.75483,71.87850333333333,1.3097240273142257,1679417344,76988.24429683948,108566.58019322713,313902.60976529476,316146.59971423866,1.9053540161498588,1.9360684243499706,0.0023447663520367356,0.02490370433682106,0.028480971451372412
