Average Waiting Time,Average Workload TPT,Workload TPT,pod_cpu_aeneas_function,pod_cpu_tocloud_function,pod_cpu_functions_all,pod_cpu_rabbitmq_broker,pod_cpu_rabbitmq_connector_aeneas,pod_cpu_rabbitmq_connector_tocloud,workload_size,workload_type,Average FET,pod_count_aeneas,pod_count_getobject,pod_count_tocloud,pod_count_connector,pod_cpu_mosquitto_broker,pod_cpu_mosquitto_connector_aeneas,pod_cpu_mosquitto_connector_tocloud
4.7752,9.0,9.63048,0.0511872698448064,0.0028307622582222,0.0675658331339108,,,,1,1_5_keda_rps,4.2248,1,1,1,,0.0302845414282612,0.0174130610867362,0.0245999546631068
7.951899999999999,17.666666666666668,23.294552,0.2474311021201148,0.0043918721736616,0.2625875155747574,0.0082933722537025,,,3,3_5_keda_rps,9.714766666666668,1,1,1,,,,
-0.5585500000000003,5.0,7.744066,0.0035132522940608,0.0033873101156955,0.0159586183670967,0.0096457958847292,,,2,2_10_k8s_k8s,5.55855,1,1,1,,,,
-0.50212,5.4,23.051381,1.0837205293921477,0.0058248857628547,1.0998562500062985,0.0130219590024193,,,5,5_20_k8s_k8s,5.902119999999999,3,1,1,,,,
-0.4072833333333333,4.833333333333333,31.602205,0.4505388109438317,0.008191299029623,0.4707078652555051,0.013269752818863,,,6,6_30_k8s_k8s,5.240616666666667,2,1,1,,,,
-0.0044222222222223,5.777777777777778,48.032345,1.61053065710431,0.0102106306746322,1.652954407836976,0.0154711320232667,,,9,9_50_k8s_k8s,5.7822000000000005,3,1,1,,,,
-0.4496200000000001,4.3,60.877465,1.2993048420477071,0.0123415930341393,1.3322123270808794,0.0133078054411417,,,10,10_60_k8s_k8s,4.74962,2,1,1,,,,
10.639199999999999,15.0,15.142861,0.002860819564361171,0.0029525460135910123,0.013955125947533118,0.009305157659696936,,,1,1_10_keda_k8s,4.3608,1,1,1,,,,
