Average Workload TPT,Workload TPT,workload_size,workload_type,Average FET,pod_count_aeneas,pod_count_getobject,pod_count_tocloud,pod_count_connector,CPU_rabbitmq_broker,CPU_rabbitmq_broker_requested,CPU_rabbitmq_broker_used,CPU_requested,CPU_used,Memory_rabbitmq_broker,Memory_rabbitmq_broker_used,pod_count_rabbitmq
7.79725635,105.956321,40,40_100_k8s_k8s,7.786122499999999,4,1,1,,,0.2,0.02159908525697,11.5,2.576263385734627,,211346.01804007843,1
12.9865058,124.608008,40,40_100_k8s_k8s,13.099460000000002,4,1,1,,,0.2,0.02159908525697,13.5,4.072007372347675,,491890.2409198615,1
9.415232731707317,122.563872,41,41_30_keda_rps,32.72809756097561,7,1,1,,,0.2,0.0145452678778637,2.5,1.825401528964853,,322166.6124836914,1
9.415232731707317,122.563872,41,41_30_keda_rps,32.72809756097561,1,1,1,,,0.2,0.007120926066729,2.5,2.3404177006267637,,149044.12364700148,1
28.88540575555555,156.924433,45,45_30_keda_rps_message_0.5,29.077424444444443,1,1,1,,,0.4,0.0109650662515813,1.5,3.0514823815913,,279308.8414604644,2
10.252059862745098,104.875116,51,51_30_keda_rps_message_0.5,9.894754901960786,4,1,1,,,0.4,0.0139426899997375,8.5,3.974890762206077,,461622.46862095344,2
14.183049933333336,105.894944,45,45_30_keda_rps_message_0.5,13.895048888888889,4,1,1,,,0.4,0.0175112470821621,5.5,2.9717237816406303,,481544.9766582211,2
22.70693990243902,141.324451,41,41_30_keda_rps_message_0.5,22.554160975609754,7,1,1,,,0.4,0.014151552985464347,8.5,2.9982072728271274,,307495.5795036711,2
